statement_id,account_id,cycle_start,cycle_end,transmitted_at,due_date,previous_balance,purchases,credits,payments,fees,closing_balance,minimum_due
STM-CR-00012-202609,ACC-CR-00012,2026-08-15,2026-09-14,2026-09-15T13:00:00Z,2026-10-09,355.20,625.69,0.00,355.20,0.00,625.69,35.00
STM-CR-00012-202610,ACC-CR-00012,2026-09-15,2026-10-14,2026-10-15T13:00:00Z,2026-11-08,625.69,2185.04,0.00,625.69,0.00,2185.04,43.70
STM-CR-00013-202509,ACC-CR-00013,2025-08-31,2025-09-15,2025-09-16T13:00:00Z,2025-10-10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00013-202510,ACC-CR-00013,2025-09-16,2025-10-15,2025-10-16T13:00:00Z,2025-11-09,0.00,403.41,0.00,0.00,0.00,403.41,35.00
STM-CR-00013-202511,ACC-CR-00013,2025-10-16,2025-11-15,2025-11-16T14:00:00Z,2025-12-10,403.41,777.53,0.00,403.41,0.00,777.53,35.00
STM-CR-00013-202512,ACC-CR-00013,2025-11-16,2025-12-15,2025-12-16T14:00:00Z,2026-01-09,777.53,151.00,0.00,777.53,0.00,151.00,35.00
STM-CR-00013-202601,ACC-CR-00013,2025-12-16,2026-01-15,2026-01-16T14:00:00Z,2026-02-09,151.00,203.94,0.00,151.00,0.00,203.94,35.00
STM-CR-00013-202602,ACC-CR-00013,2026-01-16,2026-02-15,2026-02-16T14:00:00Z,2026-03-12,203.94,499.86,0.00,203.94,0.00,499.86,35.00
STM-CR-00013-202603,ACC-CR-00013,2026-02-16,2026-03-15,2026-03-16T13:00:00Z,2026-04-09,499.86,283.53,0.00,499.86,0.00,283.53,35.00
STM-CR-00013-202604,ACC-CR-00013,2026-03-16,2026-04-15,2026-04-16T13:00:00Z,2026-05-10,283.53,400.11,0.00,283.53,0.00,400.11,35.00
STM-CR-00013-202605,ACC-CR-00013,2026-04-16,2026-05-15,2026-05-16T13:00:00Z,2026-06-09,400.11,299.50,0.00,400.11,0.00,299.50,35.00
STM-CR-00013-202606,ACC-CR-00013,2026-05-16,2026-06-15,2026-06-16T13:00:00Z,2026-07-10,299.50,1605.45,0.00,299.50,0.00,1605.45,35.00
STM-CR-00013-202607,ACC-CR-00013,2026-06-16,2026-07-15,2026-07-16T13:00:00Z,2026-08-09,1605.45,476.94,0.00,1605.45,0.00,476.94,35.00
STM-CR-00013-202608,ACC-CR-00013,2026-07-16,2026-08-15,2026-08-16T13:00:00Z,2026-09-09,476.94,496.60,0.00,476.94,0.00,496.60,35.00
STM-CR-00013-202609,ACC-CR-00013,2026-08-16,2026-09-15,2026-09-16T13:00:00Z,2026-10-10,496.60,564.80,0.00,496.60,0.00,564.80,35.00
STM-CR-00013-202610,ACC-CR-00013,2026-09-16,2026-10-15,2026-10-16T13:00:00Z,2026-11-09,564.80,117.65,0.00,564.80,0.00,117.65,35.00
STM-CR-00014-202509,ACC-CR-00014,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,2025-10-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00014-202510,ACC-CR-00014,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,2025-11-22,0.00,270.66,0.00,0.00,0.00,270.66,35.00
STM-CR-00014-202511,ACC-CR-00014,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,2025-12-23,270.66,410.05,0.00,108.26,0.00,572.45,35.00
STM-CR-00014-202512,ACC-CR-00014,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,2026-01-22,572.45,322.22,0.00,228.98,0.00,665.69,35.00
STM-CR-00014-202601,ACC-CR-00014,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,2026-02-22,665.69,325.82,0.00,266.28,0.00,725.23,35.00
STM-CR-00014-202602,ACC-CR-00014,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,2026-03-25,725.23,304.55,0.00,290.09,0.00,739.69,35.00
STM-CR-00014-202603,ACC-CR-00014,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,2026-04-22,739.69,265.25,0.00,295.88,0.00,709.06,35.00
STM-CR-00014-202604,ACC-CR-00014,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,2026-05-23,709.06,262.14,0.00,283.62,0.00,687.58,35.00
STM-CR-00014-202605,ACC-CR-00014,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,2026-06-22,687.58,628.13,0.00,275.03,0.00,1040.68,35.00
STM-CR-00014-202606,ACC-CR-00014,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,2026-07-23,1040.68,363.31,0.00,416.27,0.00,987.72,35.00
STM-CR-00014-202607,ACC-CR-00014,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,2026-08-22,987.72,376.45,0.00,395.09,0.00,969.08,35.00
STM-CR-00014-202608,ACC-CR-00014,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,2026-09-22,969.08,375.88,0.00,387.63,0.00,957.33,35.00
STM-CR-00014-202609,ACC-CR-00014,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,2026-10-23,957.33,351.84,0.00,382.93,0.00,926.24,35.00
STM-CR-00015-202509,ACC-CR-00015,2025-08-31,2025-09-12,2025-09-13T13:00:00Z,2025-10-07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00015-202510,ACC-CR-00015,2025-09-13,2025-10-12,2025-10-13T13:00:00Z,2025-11-06,0.00,12.33,0.00,0.00,0.00,12.33,35.00
STM-CR-00015-202511,ACC-CR-00015,2025-10-13,2025-11-12,2025-11-13T14:00:00Z,2025-12-07,12.33,269.62,0.00,4.93,0.00,277.02,35.00
STM-CR-00015-202512,ACC-CR-00015,2025-11-13,2025-12-12,2025-12-13T14:00:00Z,2026-01-06,277.02,456.25,0.00,110.81,0.00,622.46,35.00
STM-CR-00015-202601,ACC-CR-00015,2025-12-13,2026-01-12,2026-01-13T14:00:00Z,2026-02-06,622.46,442.01,0.00,248.98,0.00,815.49,35.00
STM-CR-00015-202602,ACC-CR-00015,2026-01-13,2026-02-12,2026-02-13T14:00:00Z,2026-03-09,815.49,213.31,0.00,326.20,0.00,702.60,35.00
STM-CR-00015-202603,ACC-CR-00015,2026-02-13,2026-03-12,2026-03-13T13:00:00Z,2026-04-06,702.60,273.51,0.00,281.04,0.00,695.07,35.00
STM-CR-00015-202604,ACC-CR-00015,2026-03-13,2026-04-12,2026-04-13T13:00:00Z,2026-05-07,695.07,274.48,0.00,278.03,0.00,691.52,35.00
STM-CR-00015-202605,ACC-CR-00015,2026-04-13,2026-05-12,2026-05-13T13:00:00Z,2026-06-06,691.52,335.46,0.00,276.61,0.00,750.37,35.00
STM-CR-00015-202606,ACC-CR-00015,2026-05-13,2026-06-12,2026-06-13T13:00:00Z,2026-07-07,750.37,467.96,0.00,300.15,0.00,918.18,35.00
STM-CR-00015-202607,ACC-CR-00015,2026-06-13,2026-07-12,2026-07-13T13:00:00Z,2026-08-06,918.18,856.18,0.00,367.27,0.00,1407.09,35.00
STM-CR-00015-202608,ACC-CR-00015,2026-07-13,2026-08-12,2026-08-13T13:00:00Z,2026-09-06,1407.09,189.48,0.00,562.84,0.00,1033.73,35.00
STM-CR-00015-202609,ACC-CR-00015,2026-08-13,2026-09-12,2026-09-13T13:00:00Z,2026-10-07,1033.73,93.04,0.00,413.49,0.00,713.28,35.00
STM-CR-00015-202610,ACC-CR-00015,2026-09-13,2026-10-12,2026-10-13T13:00:00Z,2026-11-06,713.28,1275.54,0.00,285.31,0.00,1703.51,35.00
STM-CR-00016-202509,ACC-CR-00016,2025-08-31,2025-09-07,2025-09-08T13:00:00Z,2025-10-02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00016-202510,ACC-CR-00016,2025-09-08,2025-10-07,2025-10-08T13:00:00Z,2025-11-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00016-202511,ACC-CR-00016,2025-10-08,2025-11-07,2025-11-08T14:00:00Z,2025-12-02,0.00,389.78,0.00,0.00,0.00,389.78,35.00
STM-CR-00016-202512,ACC-CR-00016,2025-11-08,2025-12-07,2025-12-08T14:00:00Z,2026-01-01,389.78,175.31,0.00,155.91,0.00,409.18,35.00
STM-CR-00016-202601,ACC-CR-00016,2025-12-08,2026-01-07,2026-01-08T14:00:00Z,2026-02-01,409.18,284.57,0.00,163.67,0.00,530.08,35.00
STM-CR-00016-202602,ACC-CR-00016,2026-01-08,2026-02-07,2026-02-08T14:00:00Z,2026-03-04,530.08,124.16,0.00,212.03,0.00,442.21,35.00
STM-CR-00016-202603,ACC-CR-00016,2026-02-08,2026-03-07,2026-03-08T13:00:00Z,2026-04-01,442.21,161.53,0.00,176.88,0.00,426.86,35.00
STM-CR-00016-202604,ACC-CR-00016,2026-03-08,2026-04-07,2026-04-08T13:00:00Z,2026-05-02,426.86,266.91,0.00,170.74,0.00,523.03,35.00
STM-CR-00016-202605,ACC-CR-00016,2026-04-08,2026-05-07,2026-05-08T13:00:00Z,2026-06-01,523.03,425.27,0.00,209.21,0.00,739.09,35.00
STM-CR-00016-202606,ACC-CR-00016,2026-05-08,2026-06-07,2026-06-08T13:00:00Z,2026-07-02,739.09,191.51,0.00,295.64,0.00,634.96,35.00
STM-CR-00016-202607,ACC-CR-00016,2026-06-08,2026-07-07,2026-07-08T13:00:00Z,2026-08-01,634.96,376.71,0.00,253.98,0.00,757.69,35.00
STM-CR-00016-202608,ACC-CR-00016,2026-07-08,2026-08-07,2026-08-08T13:00:00Z,2026-09-01,757.69,294.98,0.00,303.08,0.00,749.59,35.00
STM-CR-00016-202609,ACC-CR-00016,2026-08-08,2026-09-07,2026-09-08T13:00:00Z,2026-10-02,749.59,300.79,0.00,299.84,0.00,750.54,35.00
STM-CR-00016-202610,ACC-CR-00016,2026-09-08,2026-10-07,2026-10-08T13:00:00Z,2026-11-01,750.54,199.88,0.00,300.22,0.00,650.20,35.00
STM-CR-00017-202509,ACC-CR-00017,2025-08-31,2025-09-06,2025-09-07T13:00:00Z,2025-10-01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00017-202510,ACC-CR-00017,2025-09-07,2025-10-06,2025-10-07T13:00:00Z,2025-10-31,0.00,59.11,0.00,0.00,0.00,59.11,35.00
STM-CR-00017-202511,ACC-CR-00017,2025-10-07,2025-11-06,2025-11-07T14:00:00Z,2025-12-01,59.11,38.25,0.00,59.11,0.00,38.25,35.00
STM-CR-00017-202512,ACC-CR-00017,2025-11-07,2025-12-06,2025-12-07T14:00:00Z,2025-12-31,38.25,220.20,0.00,38.25,0.00,220.20,35.00
STM-CR-00017-202601,ACC-CR-00017,2025-12-07,2026-01-06,2026-01-07T14:00:00Z,2026-01-31,220.20,53.30,0.00,220.20,0.00,53.30,35.00
STM-CR-00017-202602,ACC-CR-00017,2026-01-07,2026-02-06,2026-02-07T14:00:00Z,2026-03-03,53.30,135.64,0.00,53.30,0.00,135.64,35.00
STM-CR-00017-202603,ACC-CR-00017,2026-02-07,2026-03-06,2026-03-07T14:00:00Z,2026-03-31,135.64,105.05,0.00,135.64,0.00,105.05,35.00
STM-CR-00017-202604,ACC-CR-00017,2026-03-07,2026-04-06,2026-04-07T13:00:00Z,2026-05-01,105.05,182.68,0.00,105.05,0.00,182.68,35.00
STM-CR-00017-202605,ACC-CR-00017,2026-04-07,2026-05-06,2026-05-07T13:00:00Z,2026-05-31,182.68,1088.53,0.00,182.68,0.00,1088.53,35.00
STM-CR-00017-202606,ACC-CR-00017,2026-05-07,2026-06-06,2026-06-07T13:00:00Z,2026-07-01,1088.53,175.91,109.70,1088.53,0.00,66.21,35.00
STM-CR-00017-202607,ACC-CR-00017,2026-06-07,2026-07-06,2026-07-07T13:00:00Z,2026-07-31,66.21,101.28,0.00,66.21,0.00,101.28,35.00
STM-CR-00017-202608,ACC-CR-00017,2026-07-07,2026-08-06,2026-08-07T13:00:00Z,2026-08-31,101.28,291.18,0.00,101.28,0.00,291.18,35.00
STM-CR-00017-202609,ACC-CR-00017,2026-08-07,2026-09-06,2026-09-07T13:00:00Z,2026-10-01,291.18,134.97,0.00,291.18,0.00,134.97,35.00
STM-CR-00017-202610,ACC-CR-00017,2026-09-07,2026-10-06,2026-10-07T13:00:00Z,2026-10-31,134.97,234.25,0.00,134.97,0.00,234.25,35.00
STM-CR-00018-202509,ACC-CR-00018,2025-08-31,2025-09-11,2025-09-12T13:00:00Z,2025-10-06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00018-202510,ACC-CR-00018,2025-09-12,2025-10-11,2025-10-12T13:00:00Z,2025-11-05,0.00,253.10,0.00,0.00,0.00,253.10,35.00
STM-CR-00018-202511,ACC-CR-00018,2025-10-12,2025-11-11,2025-11-12T14:00:00Z,2025-12-06,253.10,138.51,0.00,253.10,0.00,138.51,35.00
STM-CR-00018-202512,ACC-CR-00018,2025-11-12,2025-12-11,2025-12-12T14:00:00Z,2026-01-05,138.51,964.27,0.00,138.51,0.00,964.27,35.00
STM-CR-00018-202601,ACC-CR-00018,2025-12-12,2026-01-11,2026-01-12T14:00:00Z,2026-02-05,964.27,316.97,0.00,964.27,0.00,316.97,35.00
STM-CR-00018-202602,ACC-CR-00018,2026-01-12,2026-02-11,2026-02-12T14:00:00Z,2026-03-08,316.97,519.97,10.49,316.97,0.00,509.48,35.00
STM-CR-00018-202603,ACC-CR-00018,2026-02-12,2026-03-11,2026-03-12T13:00:00Z,2026-04-05,509.48,312.54,0.00,509.48,0.00,312.54,35.00
STM-CR-00018-202604,ACC-CR-00018,2026-03-12,2026-04-11,2026-04-12T13:00:00Z,2026-05-06,312.54,148.15,0.00,312.54,0.00,148.15,35.00
STM-CR-00018-202605,ACC-CR-00018,2026-04-12,2026-05-11,2026-05-12T13:00:00Z,2026-06-05,148.15,848.72,0.00,148.15,0.00,848.72,35.00
STM-CR-00018-202606,ACC-CR-00018,2026-05-12,2026-06-11,2026-06-12T13:00:00Z,2026-07-06,848.72,187.77,0.00,848.72,0.00,187.77,35.00
STM-CR-00018-202607,ACC-CR-00018,2026-06-12,2026-07-11,2026-07-12T13:00:00Z,2026-08-05,187.77,305.27,0.00,187.77,0.00,305.27,35.00
STM-CR-00018-202608,ACC-CR-00018,2026-07-12,2026-08-11,2026-08-12T13:00:00Z,2026-09-05,305.27,1023.71,0.00,305.27,0.00,1023.71,35.00
STM-CR-00018-202609,ACC-CR-00018,2026-08-12,2026-09-11,2026-09-12T13:00:00Z,2026-10-06,1023.71,396.98,0.00,1023.71,0.00,396.98,35.00
STM-CR-00018-202610,ACC-CR-00018,2026-09-12,2026-10-11,2026-10-12T13:00:00Z,2026-11-05,396.98,1303.85,0.00,396.98,0.00,1303.85,35.00
STM-CR-00019-202509,ACC-CR-00019,2025-08-31,2025-09-20,2025-09-21T13:00:00Z,2025-10-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00019-202510,ACC-CR-00019,2025-09-21,2025-10-20,2025-10-21T13:00:00Z,2025-11-14,0.00,262.60,0.00,0.00,0.00,262.60,35.00
STM-CR-00019-202511,ACC-CR-00019,2025-10-21,2025-11-20,2025-11-21T14:00:00Z,2025-12-15,262.60,156.99,0.00,262.60,0.00,156.99,35.00
STM-CR-00019-202512,ACC-CR-00019,2025-11-21,2025-12-20,2025-12-21T14:00:00Z,2026-01-14,156.99,518.49,0.00,156.99,0.00,518.49,35.00
STM-CR-00019-202601,ACC-CR-00019,2025-12-21,2026-01-20,2026-01-21T14:00:00Z,2026-02-14,518.49,334.23,142.65,518.49,0.00,191.58,35.00
STM-CR-00019-202602,ACC-CR-00019,2026-01-21,2026-02-20,2026-02-21T14:00:00Z,2026-03-17,191.58,292.86,0.00,191.58,0.00,292.86,35.00
STM-CR-00019-202603,ACC-CR-00019,2026-02-21,2026-03-20,2026-03-21T13:00:00Z,2026-04-14,292.86,626.42,0.00,292.86,0.00,626.42,35.00
STM-CR-00019-202604,ACC-CR-00019,2026-03-21,2026-04-20,2026-04-21T13:00:00Z,2026-05-15,626.42,342.59,0.00,626.42,0.00,342.59,35.00
STM-CR-00019-202605,ACC-CR-00019,2026-04-21,2026-05-20,2026-05-21T13:00:00Z,2026-06-14,342.59,397.15,0.00,342.59,0.00,397.15,35.00
STM-CR-00019-202606,ACC-CR-00019,2026-05-21,2026-06-20,2026-06-21T13:00:00Z,2026-07-15,397.15,407.90,0.00,397.15,0.00,407.90,35.00
STM-CR-00019-202607,ACC-CR-00019,2026-06-21,2026-07-20,2026-07-21T13:00:00Z,2026-08-14,407.90,156.99,0.00,407.90,0.00,156.99,35.00
STM-CR-00019-202608,ACC-CR-00019,2026-07-21,2026-08-20,2026-08-21T13:00:00Z,2026-09-14,156.99,393.73,0.00,156.99,0.00,393.73,35.00
STM-CR-00019-202609,ACC-CR-00019,2026-08-21,2026-09-20,2026-09-21T13:00:00Z,2026-10-15,393.73,707.90,0.00,393.73,0.00,707.90,35.00
STM-CR-00019-202610,ACC-CR-00019,2026-09-21,2026-10-20,2026-10-21T13:00:00Z,2026-11-14,707.90,628.24,0.00,707.90,0.00,628.24,35.00
STM-CR-00020-202509,ACC-CR-00020,2025-08-31,2025-09-10,2025-09-11T13:00:00Z,2025-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00020-202510,ACC-CR-00020,2025-09-11,2025-10-10,2025-10-11T13:00:00Z,2025-11-04,0.00,61.30,0.00,0.00,0.00,61.30,35.00
STM-CR-00020-202511,ACC-CR-00020,2025-10-11,2025-11-10,2025-11-11T14:00:00Z,2025-12-05,61.30,489.83,0.00,61.30,0.00,489.83,35.00
STM-CR-00020-202512,ACC-CR-00020,2025-11-11,2025-12-10,2025-12-11T14:00:00Z,2026-01-04,489.83,385.07,0.00,489.83,0.00,385.07,35.00
STM-CR-00020-202601,ACC-CR-00020,2025-12-11,2026-01-10,2026-01-11T14:00:00Z,2026-02-04,385.07,276.81,0.00,385.07,0.00,276.81,35.00
STM-CR-00020-202602,ACC-CR-00020,2026-01-11,2026-02-10,2026-02-11T14:00:00Z,2026-03-07,276.81,231.05,0.00,276.81,0.00,231.05,35.00
STM-CR-00020-202603,ACC-CR-00020,2026-02-11,2026-03-10,2026-03-11T13:00:00Z,2026-04-04,231.05,979.87,0.00,231.05,0.00,979.87,35.00
STM-CR-00020-202604,ACC-CR-00020,2026-03-11,2026-04-10,2026-04-11T13:00:00Z,2026-05-05,979.87,256.39,0.00,979.87,0.00,256.39,35.00
STM-CR-00020-202605,ACC-CR-00020,2026-04-11,2026-05-10,2026-05-11T13:00:00Z,2026-06-04,256.39,324.80,0.00,256.39,0.00,324.80,35.00
STM-CR-00020-202606,ACC-CR-00020,2026-05-11,2026-06-10,2026-06-11T13:00:00Z,2026-07-05,324.80,234.52,0.00,324.80,0.00,234.52,35.00
STM-CR-00020-202607,ACC-CR-00020,2026-06-11,2026-07-10,2026-07-11T13:00:00Z,2026-08-04,234.52,244.50,0.00,234.52,0.00,244.50,35.00
STM-CR-00020-202608,ACC-CR-00020,2026-07-11,2026-08-10,2026-08-11T13:00:00Z,2026-09-04,244.50,614.01,0.00,244.50,0.00,614.01,35.00
STM-CR-00020-202609,ACC-CR-00020,2026-08-11,2026-09-10,2026-09-11T13:00:00Z,2026-10-05,614.01,306.46,0.00,614.01,0.00,306.46,35.00
STM-CR-00020-202610,ACC-CR-00020,2026-09-11,2026-10-10,2026-10-11T13:00:00Z,2026-11-04,306.46,379.98,40.96,306.46,0.00,339.02,35.00
STM-CR-00021-202509,ACC-CR-00021,2025-08-31,2025-09-03,2025-09-04T13:00:00Z,2025-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00021-202510,ACC-CR-00021,2025-09-04,2025-10-03,2025-10-04T13:00:00Z,2025-10-28,0.00,38.05,0.00,0.00,0.00,38.05,35.00
STM-CR-00021-202511,ACC-CR-00021,2025-10-04,2025-11-03,2025-11-04T14:00:00Z,2025-11-28,38.05,313.29,0.00,38.05,0.00,313.29,35.00
STM-CR-00021-202512,ACC-CR-00021,2025-11-04,2025-12-03,2025-12-04T14:00:00Z,2025-12-28,313.29,104.03,0.00,313.29,0.00,104.03,35.00
STM-CR-00021-202601,ACC-CR-00021,2025-12-04,2026-01-03,2026-01-04T14:00:00Z,2026-01-28,104.03,298.04,0.00,104.03,0.00,298.04,35.00
STM-CR-00021-202602,ACC-CR-00021,2026-01-04,2026-02-03,2026-02-04T14:00:00Z,2026-02-28,298.04,258.83,0.00,298.04,0.00,258.83,35.00
STM-CR-00021-202603,ACC-CR-00021,2026-02-04,2026-03-03,2026-03-04T14:00:00Z,2026-03-28,258.83,97.71,0.00,258.83,0.00,97.71,35.00
STM-CR-00021-202604,ACC-CR-00021,2026-03-04,2026-04-03,2026-04-04T13:00:00Z,2026-04-28,97.71,54.79,0.00,97.71,0.00,54.79,35.00
STM-CR-00021-202605,ACC-CR-00021,2026-04-04,2026-05-03,2026-05-04T13:00:00Z,2026-05-28,54.79,234.16,0.00,54.79,0.00,234.16,35.00
STM-CR-00021-202606,ACC-CR-00021,2026-05-04,2026-06-03,2026-06-04T13:00:00Z,2026-06-28,234.16,84.63,0.00,234.16,0.00,84.63,35.00
STM-CR-00021-202607,ACC-CR-00021,2026-06-04,2026-07-03,2026-07-04T13:00:00Z,2026-07-28,84.63,230.13,0.00,84.63,0.00,230.13,35.00
STM-CR-00021-202608,ACC-CR-00021,2026-07-04,2026-08-03,2026-08-04T13:00:00Z,2026-08-28,230.13,50.90,0.00,230.13,0.00,50.90,35.00
STM-CR-00021-202609,ACC-CR-00021,2026-08-04,2026-09-03,2026-09-04T13:00:00Z,2026-09-28,50.90,201.04,0.00,50.90,0.00,201.04,35.00
STM-CR-00021-202610,ACC-CR-00021,2026-09-04,2026-10-03,2026-10-04T13:00:00Z,2026-10-28,201.04,586.62,0.00,201.04,0.00,586.62,35.00
STM-CR-00022-202509,ACC-CR-00022,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,2025-10-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00022-202510,ACC-CR-00022,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,2025-11-22,0.00,1155.50,0.00,0.00,0.00,1155.50,35.00
STM-CR-00022-202511,ACC-CR-00022,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,2025-12-23,1155.50,373.95,0.00,462.20,0.00,1067.25,35.00
STM-CR-00022-202512,ACC-CR-00022,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,2026-01-22,1067.25,377.95,0.00,426.90,0.00,1018.30,35.00
STM-CR-00022-202601,ACC-CR-00022,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,2026-02-22,1018.30,391.56,0.00,407.32,0.00,1002.54,35.00
STM-CR-00022-202602,ACC-CR-00022,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,2026-03-25,1002.54,667.92,0.00,401.02,0.00,1269.44,35.00
STM-CR-00022-202603,ACC-CR-00022,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,2026-04-22,1269.44,355.16,0.00,507.78,0.00,1116.82,35.00
STM-CR-00022-202604,ACC-CR-00022,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,2026-05-23,1116.82,634.32,0.00,446.73,0.00,1304.41,35.00
STM-CR-00022-202605,ACC-CR-00022,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,2026-06-22,1304.41,365.18,0.00,521.76,0.00,1147.83,35.00
STM-CR-00022-202606,ACC-CR-00022,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,2026-07-23,1147.83,663.80,0.00,459.13,0.00,1352.50,35.00
STM-CR-00022-202607,ACC-CR-00022,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,2026-08-22,1352.50,510.62,0.00,541.00,0.00,1322.12,35.00
STM-CR-00022-202608,ACC-CR-00022,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,2026-09-22,1322.12,705.27,0.00,528.85,0.00,1498.54,35.00
STM-CR-00022-202609,ACC-CR-00022,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,2026-10-23,1498.54,725.33,0.00,599.42,0.00,1624.45,35.00
STM-CR-00023-202602,ACC-CR-00023,2026-01-12,2026-02-04,2026-02-05T14:00:00Z,2026-03-01,0.00,129.39,0.00,0.00,0.00,129.39,35.00
STM-CR-00023-202603,ACC-CR-00023,2026-02-05,2026-03-04,2026-03-05T14:00:00Z,2026-03-29,129.39,190.33,0.00,51.76,0.00,267.96,35.00
STM-CR-00023-202604,ACC-CR-00023,2026-03-05,2026-04-04,2026-04-05T13:00:00Z,2026-04-29,267.96,283.02,96.27,107.18,0.00,347.53,35.00
STM-CR-00023-202605,ACC-CR-00023,2026-04-05,2026-05-04,2026-05-05T13:00:00Z,2026-05-29,347.53,25.54,0.00,139.01,0.00,234.06,35.00
STM-CR-00023-202606,ACC-CR-00023,2026-05-05,2026-06-04,2026-06-05T13:00:00Z,2026-06-29,234.06,236.75,0.00,93.62,0.00,377.19,35.00
STM-CR-00023-202607,ACC-CR-00023,2026-06-05,2026-07-04,2026-07-05T13:00:00Z,2026-07-29,377.19,111.64,0.00,150.88,0.00,337.95,35.00
STM-CR-00023-202608,ACC-CR-00023,2026-07-05,2026-08-04,2026-08-05T13:00:00Z,2026-08-29,337.95,273.86,119.89,135.18,0.00,356.74,35.00
STM-CR-00023-202609,ACC-CR-00023,2026-08-05,2026-09-04,2026-09-05T13:00:00Z,2026-09-29,356.74,307.76,0.00,142.70,0.00,521.80,35.00
STM-CR-00023-202610,ACC-CR-00023,2026-09-05,2026-10-04,2026-10-05T13:00:00Z,2026-10-29,521.80,484.18,0.00,208.72,0.00,797.26,35.00
STM-CR-00024-202509,ACC-CR-00024,2025-08-31,2025-09-27,2025-09-28T13:00:00Z,2025-10-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00024-202510,ACC-CR-00024,2025-09-28,2025-10-27,2025-10-28T13:00:00Z,2025-11-21,0.00,175.67,0.00,0.00,0.00,175.67,35.00
STM-CR-00024-202511,ACC-CR-00024,2025-10-28,2025-11-27,2025-11-28T14:00:00Z,2025-12-22,175.67,486.95,0.00,35.00,0.00,627.62,35.00
STM-CR-00024-202512,ACC-CR-00024,2025-11-28,2025-12-27,2025-12-28T14:00:00Z,2026-01-21,627.62,99.76,9.55,35.00,0.00,682.83,35.00
STM-CR-00024-202601,ACC-CR-00024,2025-12-28,2026-01-27,2026-01-28T14:00:00Z,2026-02-21,682.83,471.24,0.00,35.00,0.00,1119.07,35.00
STM-CR-00024-202602,ACC-CR-00024,2026-01-28,2026-02-27,2026-02-28T14:00:00Z,2026-03-24,1119.07,340.12,0.00,35.00,0.00,1424.19,35.00
STM-CR-00024-202603,ACC-CR-00024,2026-02-28,2026-03-27,2026-03-28T13:00:00Z,2026-04-21,1424.19,319.02,0.00,35.00,0.00,1708.21,35.00
STM-CR-00024-202604,ACC-CR-00024,2026-03-28,2026-04-27,2026-04-28T13:00:00Z,2026-05-22,1708.21,1356.84,0.00,35.00,0.00,3030.05,60.60
STM-CR-00024-202605,ACC-CR-00024,2026-04-28,2026-05-27,2026-05-28T13:00:00Z,2026-06-21,3030.05,286.36,0.00,60.60,0.00,3255.81,65.12
STM-CR-00024-202606,ACC-CR-00024,2026-05-28,2026-06-27,2026-06-28T13:00:00Z,2026-07-22,3255.81,145.03,0.00,65.12,0.00,3335.72,66.71
STM-CR-00024-202607,ACC-CR-00024,2026-06-28,2026-07-27,2026-07-28T13:00:00Z,2026-08-21,3335.72,1101.02,0.00,66.71,0.00,4370.03,87.40
STM-CR-00024-202608,ACC-CR-00024,2026-07-28,2026-08-27,2026-08-28T13:00:00Z,2026-09-21,4370.03,955.78,0.00,87.40,0.00,5238.41,104.77
